Nombre_Tipo_Entidad,Tipo_de_persona,Tipo_de_crédito,Tipo_de_garantía,Producto de crédito,Plazo de crédito,Nombre_Entidad,by_month_fecha_corte,Tasa_efectiva_promedio_ponderada
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 3 años y hasta 5 años,Banco Serfinanza S.A.,03/01/2025 12:00:00 AM,12.025
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 3 años y hasta 5 años,Banco Serfinanza S.A.,04/01/2025 12:00:00 AM,15.96
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Construcción - financiación de proyectos viales en pesos,Más de 1 año y hasta 3 años,Banco GNB Sudameris,03/01/2025 12:00:00 AM,16.7
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Construcción - financiación de proyectos viales en pesos,Más de 3 años y hasta 5 años,Banagrario,05/01/2025 12:00:00 AM,19.7
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,A más de 7 años,Bancolombia,05/01/2025 12:00:00 AM,13.370000000000001
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Hasta 30 días,Bancolombia,02/01/2025 12:00:00 AM,26.28
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Hasta 30 días,Bancoomeva,05/01/2025 12:00:00 AM,22.29
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Hasta 30 días,BBVA Colombia,02/01/2025 12:00:00 AM,12.635
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Hasta 30 días,BBVA Colombia,03/01/2025 12:00:00 AM,15.06
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Hasta 30 días,BBVA Colombia,04/01/2025 12:00:00 AM,11.44
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,AV Villas,02/01/2025 12:00:00 AM,13.885090909090909
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,AV Villas,03/01/2025 12:00:00 AM,15.3105
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,AV Villas,04/01/2025 12:00:00 AM,13.244736842105263
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,AV Villas,05/01/2025 12:00:00 AM,13.223846153846154
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,02/01/2025 12:00:00 AM,13.948571428571429
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,03/01/2025 12:00:00 AM,14.1975
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,04/01/2025 12:00:00 AM,14.44
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,05/01/2025 12:00:00 AM,14.596666666666667
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Davivienda,02/01/2025 12:00:00 AM,16.817559322033898
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Davivienda,03/01/2025 12:00:00 AM,16.691910447761194
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Davivienda,04/01/2025 12:00:00 AM,16.259788519637462
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Davivienda,05/01/2025 12:00:00 AM,15.709767441860465
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco GNB Sudameris,02/01/2025 12:00:00 AM,18.056666666666667
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco GNB Sudameris,03/01/2025 12:00:00 AM,18.35
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco GNB Sudameris,04/01/2025 12:00:00 AM,16.91
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco GNB Sudameris,05/01/2025 12:00:00 AM,18.476666666666667
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancolombia,02/01/2025 12:00:00 AM,18.576608695652174
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancolombia,03/01/2025 12:00:00 AM,18.857497527200791
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancolombia,04/01/2025 12:00:00 AM,18.947020089285714
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancolombia,05/01/2025 12:00:00 AM,18.563035714285714
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancoomeva,02/01/2025 12:00:00 AM,20.3175
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancoomeva,03/01/2025 12:00:00 AM,21.205714285714286
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancoomeva,04/01/2025 12:00:00 AM,21.281666666666667
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancoomeva,05/01/2025 12:00:00 AM,22.245
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Pichincha S.A.,02/01/2025 12:00:00 AM,11.25
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Pichincha S.A.,04/01/2025 12:00:00 AM,10.89
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Pichincha S.A.,05/01/2025 12:00:00 AM,11.91
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Popular,02/01/2025 12:00:00 AM,15.485
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Popular,03/01/2025 12:00:00 AM,14.815
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Popular,05/01/2025 12:00:00 AM,13.030000000000001
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Serfinanza S.A.,02/01/2025 12:00:00 AM,19.460833333333333
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Serfinanza S.A.,04/01/2025 12:00:00 AM,19.866666666666667
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Serfinanza S.A.,05/01/2025 12:00:00 AM,18.795000000000001
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,BBVA Colombia,02/01/2025 12:00:00 AM,17.425769230769231
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,BBVA Colombia,03/01/2025 12:00:00 AM,16.305076923076923
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,BBVA Colombia,04/01/2025 12:00:00 AM,16.236428571428572
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,BBVA Colombia,05/01/2025 12:00:00 AM,16.710277777777778
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Mibanco S.A.,03/01/2025 12:00:00 AM,22.42
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Scotiabank Colpatria S.A.,02/01/2025 12:00:00 AM,13.6625
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Scotiabank Colpatria S.A.,04/01/2025 12:00:00 AM,15.626666666666667
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Scotiabank Colpatria S.A.,05/01/2025 12:00:00 AM,14.657142857142857
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,AV Villas,02/01/2025 12:00:00 AM,17.3
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,AV Villas,05/01/2025 12:00:00 AM,15.31
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Caja Social S.A.,02/01/2025 12:00:00 AM,13.545
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Caja Social S.A.,05/01/2025 12:00:00 AM,13.666666666666667
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Davivienda,02/01/2025 12:00:00 AM,15.750820895522388
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Davivienda,03/01/2025 12:00:00 AM,15.245454545454546
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Davivienda,04/01/2025 12:00:00 AM,15.700746268656716
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Davivienda,05/01/2025 12:00:00 AM,15.007857142857143
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco GNB Sudameris,02/01/2025 12:00:00 AM,17.22
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco GNB Sudameris,03/01/2025 12:00:00 AM,17.2775
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco GNB Sudameris,04/01/2025 12:00:00 AM,16.15
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco GNB Sudameris,05/01/2025 12:00:00 AM,17.47
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Bancolombia,02/01/2025 12:00:00 AM,16.876214715409533
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Bancolombia,03/01/2025 12:00:00 AM,17.303484848484848
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Bancolombia,04/01/2025 12:00:00 AM,17.410436137071651
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Bancolombia,05/01/2025 12:00:00 AM,17.388764705882353
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Bancoomeva,02/01/2025 12:00:00 AM,24.34
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Bancoomeva,04/01/2025 12:00:00 AM,22.34
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Bancoomeva,05/01/2025 12:00:00 AM,22.3
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Popular,02/01/2025 12:00:00 AM,14.125
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Popular,03/01/2025 12:00:00 AM,13.694
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Popular,04/01/2025 12:00:00 AM,14.83
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Popular,05/01/2025 12:00:00 AM,14.39
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Serfinanza S.A.,02/01/2025 12:00:00 AM,19.93
BC-ESTABLECIMIENTO BANCARIO,Jurídica,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Serfinanza S.A.,03/01/2025 12:00:00 AM,18.625
